Company_ID,Comp_Name,Region,Emissions_in_KG,Power_MWh,Year
1111272,Company_1111272,Europe,19786526.24718692,513.5826833958416,2026
1111287,Company_1111287,Africa,27669.0564800496,108.4932225267582,2024
1111294,Company_1111294,Africa,29981695.656131633,809.070762710922,2025
1111476,Company_1111476,Europe,39004.6882149322,741.5767730278476,2026
1111585,Company_1111585,North America,22611.16154779056,696.8127818911864,2024
1111586,Company_1111586,Asia,36216.98433081477,336.481634278989,2025
1111610,Company_1111610,South America,28325.452950929237,124.74977256257219,2026
1111700,Company_1111700,Europe,46098.21365518447,530.5899454306932,2025
1111707,Company_1111707,Asia,48436.78580934035,802.7900929122956,2024
1111716,Company_1111716,North America,42665.23551536844,273.22894374760347,2025
1111719,Company_1111719,North America,13876005.893407216,202.40296877631437,2026
1112051,Company_1112051,Africa,35228.96868912883,447.7638510179468,2026
1112246,Company_1112246,South America,10926.179573926423,188.14894275982402,2025
1112277,Company_1112277,North America,26720953.074722353,183.0052350433312,2025
1112585,Company_1112585,Africa,48063.97303190829,308.6291733644422,2025
1112704,Company_1112704,Europe,21919247.224820938,361.91678436958983,2025
1112930,Company_1112930,South America,31405451.116125148,904.4982673152165,2025
1113004,Company_1113004,Africa,45969590.408489875,545.1257859040701,2026
1113180,Company_1113180,Africa,39717.16644046038,941.2296327245771,2024
1113456,Company_1113456,North America,23134.108643498726,243.1133860774727,2025
1113494,Company_1113494,South America,17415.78326704431,918.729783740335,2024
1113564,Company_1113564,Europe,12782893.811349077,212.43075888930414,2025
1113857,Company_1113857,North America,8401.379901317583,354.2504059513675,2024
1113861,Company_1113861,Africa,49438860.14731971,966.2702159912985,2026
1113896,Company_1113896,Africa,30423047.81184758,244.65290882824075,2024
1114031,Company_1114031,South America,19714.737637547463,148.39349635401098,2024
1114034,Company_1114034,Asia,32752179.451923646,733.5622022188473,2025
1114103,Company_1114103,Asia,27911.575233814467,997.0484684704068,2025
1114183,Company_1114183,North America,44831.948349316335,246.9903712237177,2024
1114358,Company_1114358,South America,48391.00779967381,981.7354254277645,2026
1114431,Company_1114431,North America,26113.673468140725,583.7033461445831,2025
1114703,Company_1114703,South America,25570521.03507863,238.21940418020134,2025
1114763,Company_1114763,South America,41713755.5852708,496.3431709777966,2024
1114802,Company_1114802,Europe,24177.07525501673,831.1316086405827,2025
1114811,Company_1114811,Europe,35666.87742265737,300.7976492723728,2026
1114835,Company_1114835,Europe,42038.08153803687,536.5634869810061,2024
1115046,Company_1115046,North America,30080.72356214859,400.510320855819,2024
1115297,Company_1115297,Asia,37960.83684104239,927.622943558384,2025
1115333,Company_1115333,South America,12878.235860905823,993.8038281711381,2026
1115380,Company_1115380,Asia,20398.63695566546,939.8152935941057,2024
1115407,Company_1115407,Asia,35983.128018245785,463.00922398842204,2024
1115459,Company_1115459,Europe,44693.675765811735,323.8438992165749,2025
1115512,Company_1115512,Asia,9324652.638231618,241.26447764184076,2025
1115516,Company_1115516,South America,14314413.254510153,972.8963099106248,2024
1115618,Company_1115618,Europe,48834439.637983166,272.0111140907378,2024
1115647,Company_1115647,Asia,25540.14694761207,331.0518309237102,2024
1115660,Company_1115660,Africa,47256.359410453806,657.2640634348631,2025
1115746,Company_1115746,South America,9442.38672756422,476.61235129588033,2025
1115752,Company_1115752,Africa,38584378.98243293,802.9128373827539,2025
1115839,Company_1115839,Africa,48649.782462092495,274.06108437718905,2025
1115882,Company_1115882,Europe,28093.830883417133,828.4520440902968,2024
1116001,Company_1116001,North America,11909.06420069354,237.75632041431837,2025
1116119,Company_1116119,Africa,5899.750661261564,347.8324783265393,2026
1116153,Company_1116153,Asia,48806517.101771824,451.3200062314664,2026
1116175,Company_1116175,Asia,45478.49709141941,997.885627503012,2026
1116350,Company_1116350,Asia,39592.4716363555,344.88909677223194,2025
1116493,Company_1116493,Asia,26070.042408124667,298.300835957595,2024
1116498,Company_1116498,Asia,35550.85683516046,234.12696056943838,2026
1116499,Company_1116499,North America,42809.610548084755,679.8580645631589,2024
1116615,Company_1116615,North America,21100.862755246428,833.8499247148826,2025
1116729,Company_1116729,North America,6948693.143797351,281.23255328392065,2025
1116928,Company_1116928,North America,17651119.100384824,191.7959641585902,2026
1116974,Company_1116974,North America,21750491.681919646,355.6072883160424,2026
1116986,Company_1116986,South America,6444243.208275497,446.9491701318011,2026
1117109,Company_1117109,Europe,20082404.93189845,759.2776665987064,2025
1117112,Company_1117112,North America,49036139.9404487,203.58879129852278,2026
1117201,Company_1117201,Africa,19465.622161878542,452.4557178153546,2024
1117314,Company_1117314,North America,20230163.411410574,959.5021186506843,2024
1117359,Company_1117359,South America,9342.364544007145,349.81117344851293,2025
1117368,Company_1117368,Africa,40456.3458402637,153.5341813241231,2025
1117373,Company_1117373,South America,40188.601806471284,177.24212708547645,2026
1117416,Company_1117416,Asia,35508.57457506674,632.6882069610155,2025
1117508,Company_1117508,South America,5170.211296263546,151.35977891607317,2025
1117530,Company_1117530,Asia,36016.297320141435,448.82784284887265,2025
1117692,Company_1117692,Europe,40517899.72436756,287.173875184901,2026
1117718,Company_1117718,Asia,38037456.82604039,893.5516923747122,2024
1117921,Company_1117921,Africa,47740.48765350608,195.05021345687277,2024
1118368,Company_1118368,Africa,31516.24885730665,363.29642255241885,2025
1118384,Company_1118384,South America,25154647.29480458,272.6143969372556,2026
1118447,Company_1118447,Europe,17789967.253219076,110.5439108858164,2026
1118535,Company_1118535,Europe,10078979.451206224,380.3630769769199,2024
1118988,Company_1118988,Europe,39170.18545418492,930.0864517035599,2024
1119032,Company_1119032,South America,48091.69053091791,916.142500860051,2025
1119099,Company_1119099,Europe,6804.827536014816,493.901547075096,2024
1119142,Company_1119142,Europe,8180610.382118518,970.8657281339384,2025
1119169,Company_1119169,Asia,49270837.85213638,630.734220383772,2024
1119199,Company_1119199,North America,22505518.41105601,900.0121414314679,2024
1119251,Company_1119251,South America,33683665.82666508,522.7063291823409,2026
1119286,Company_1119286,Africa,30120264.1719984,994.6009157793287,2024
1119318,Company_1119318,North America,41785.36717534262,181.47117287556983,2024
1119376,Company_1119376,Asia,7666.932148124219,599.4558884020281,2025
1119425,Company_1119425,Asia,6770.775713431818,189.51135259813884,2026
1119465,Company_1119465,Asia,27830.702648697286,215.20708323006977,2026
1119520,Company_1119520,South America,13384.389853054348,376.8277242084163,2025
1119558,Company_1119558,South America,7546.686032996158,372.58364143605036,2026
1119598,Company_1119598,South America,26568.652146881435,510.002376631425,2026
1119641,Company_1119641,Asia,43376332.150003955,636.8674876229624,2026
1119657,Company_1119657,Asia,26762.149768081537,955.3442910672751,2024
1119682,Company_1119682,North America,17694.95956736594,234.31261270300953,2025
1119786,Company_1119786,Africa,31915.397452055913,684.5428355514333,2026
1119797,Company_1119797,Africa,10557602.710766623,167.6597322619374,2024
1119982,Company_1119982,Europe,33987.910352138475,333.0934812111405,2025
1119997,Company_1119997,South America,47012.44864905647,630.458530631343,2024
1120008,Company_1120008,Asia,46741518.476575896,842.6414024474728,2026
1120125,Company_1120125,North America,23660209.699291375,612.6492014053675,2026
1120196,Company_1120196,Europe,21965.27085401864,638.7618990398863,2025
1120205,Company_1120205,South America,13912.583127827105,961.1290992971985,2024
1120333,Company_1120333,North America,21045040.273642313,772.4784481227347,2024
1120336,Company_1120336,North America,16047247.573967027,708.4299905916223,2025
1120337,Company_1120337,South America,34313.31188700536,736.3350222874345,2026
1120519,Company_1120519,South America,26617.931744770645,263.57658088328526,2024
1120594,Company_1120594,Asia,5573205.411080157,628.1436613115993,2024
1120619,Company_1120619,Asia,7199.363019943478,838.680209480157,2024
1120724,Company_1120724,South America,9533885.30572771,626.2460348329963,2024
1120842,Company_1120842,Europe,19770817.32681175,724.5566054322978,2024
1121030,Company_1121030,Africa,30391.634962731787,776.4350283417962,2025
1121087,Company_1121087,Africa,43958575.56276608,557.3954675414666,2026
1121337,Company_1121337,Asia,21669997.553103033,466.5688219652883,2024
1121495,Company_1121495,Asia,14699559.75006624,485.77800631714865,2025
1121496,Company_1121496,Asia,42978.29903654159,269.4799963968358,2025
1121504,Company_1121504,Europe,15032810.722736524,160.88932212806074,2025
1121861,Company_1121861,North America,45039961.483652376,745.1776493184809,2024
1121866,Company_1121866,Asia,42112792.20693316,616.5174162725541,2025
1121919,Company_1121919,Africa,43973159.07236599,297.1814283102167,2025
1121920,Company_1121920,Africa,26725498.865446743,779.5029814836157,2026
1122075,Company_1122075,South America,41884.548319818256,720.1607196780686,2024
1122104,Company_1122104,Asia,30744821.86197773,140.64432489749478,2026
1122218,Company_1122218,Asia,16876.648357195903,556.8499090835853,2025
1122277,Company_1122277,South America,16824.390786236538,911.461858030169,2024
1122286,Company_1122286,Africa,38141.562993529406,234.65617237398325,2026
1122373,Company_1122373,Africa,43143.40469555842,775.7534521515346,2026
1122567,Company_1122567,Africa,9075.906001997102,991.1261910845795,2025
1122601,Company_1122601,Africa,21626827.29054958,926.5513492377163,2024
1122773,Company_1122773,South America,24408.14819026574,551.4228238764383,2025
1123007,Company_1123007,Europe,31396820.208336115,464.4651056664203,2026
1123052,Company_1123052,South America,21082.347242581644,642.7089974849382,2026
1123201,Company_1123201,Asia,41075.057856510575,514.7841529718205,2026
1123223,Company_1123223,Asia,14019889.296621684,313.41118724421017,2025
1123307,Company_1123307,South America,26191627.829563536,642.5526890127867,2024
1123314,Company_1123314,South America,25802.099063779893,182.50408402016888,2024
1123405,Company_1123405,Africa,20793196.296539806,226.00099920976282,2024
1123670,Company_1123670,South America,33568864.61607029,292.554538041259,2024
1123765,Company_1123765,Asia,19628.19972711106,712.3393150840981,2025
1123831,Company_1123831,Europe,17520998.07060638,912.2681324853123,2026
1123912,Company_1123912,Asia,27641663.541331302,939.9864699726968,2025
1124052,Company_1124052,Asia,20834802.169120632,924.7700567083953,2025
1124199,Company_1124199,Asia,16608205.430571193,262.5125991675236,2024
1124262,Company_1124262,Africa,33734.239669654824,702.182554766453,2025
1124445,Company_1124445,North America,16535.82809416879,692.5732180260497,2025
1124446,Company_1124446,South America,24562.07273922888,854.2439714367279,2025
1124473,Company_1124473,South America,33483634.103912786,662.2502084191933,2026
1124526,Company_1124526,Africa,7065650.110194002,470.19855893652766,2024
1124527,Company_1124527,North America,44987.5996142447,802.0931452718053,2026
1124678,Company_1124678,Africa,43048304.33833699,381.8449762437839,2024
1124729,Company_1124729,North America,20035.962723920347,443.12991533793974,2026
1125024,Company_1125024,Europe,25973.692459607973,912.0951971322135,2026
1125142,Company_1125142,Asia,23700.806048149447,818.7082727524107,2024
1125321,Company_1125321,Europe,18251850.81773028,636.7259905231614,2026
1125394,Company_1125394,South America,21757.77437753569,746.3849312651496,2025
1125396,Company_1125396,South America,13861138.312252853,646.3840363288112,2026
1125414,Company_1125414,Africa,8054.533819353834,309.0839431974084,2024
1125607,Company_1125607,Africa,13082505.28212441,873.8403212293441,2024
1125820,Company_1125820,South America,6679.18630014438,157.76168515542452,2026
1125932,Company_1125932,Africa,15934397.931410737,769.5221648902823,2026
1125969,Company_1125969,Asia,42883.6729096337,721.092689221449,2026
1126022,Company_1126022,Asia,10517443.929868752,228.4335324084272,2025
1126030,Company_1126030,Europe,36229515.961061835,623.3492585940035,2026
1126106,Company_1126106,North America,39436.58249619568,192.60706309940178,2026
1126144,Company_1126144,Europe,25976.270240480197,265.32374673709216,2026
1126167,Company_1126167,South America,38942071.51966557,701.244993654081,2026
1126296,Company_1126296,North America,8291.690999938117,557.8596186049874,2025
1126320,Company_1126320,Asia,38253.08968271726,780.7102152310932,2025
1126452,Company_1126452,Africa,42175.32377906802,473.73220300199426,2024
1126577,Company_1126577,Europe,23506.514854167297,365.24686830912316,2026
1126703,Company_1126703,Africa,38186.900796921145,261.95518666645745,2026
1126734,Company_1126734,Europe,24979.033269240324,276.2152944537501,2026
1126768,Company_1126768,North America,27503544.612019993,437.4199846833957,2024
1126819,Company_1126819,South America,43412.565458678,434.3143172540645,2024
1127002,Company_1127002,South America,21262423.365145586,775.9869430228076,2025
1127316,Company_1127316,Europe,41008.25270113154,868.5779981622148,2024
1127384,Company_1127384,Africa,39464.9761950649,976.4041323626118,2024
1127552,Company_1127552,Asia,33962250.2707965,967.4780212093731,2024
1127901,Company_1127901,Asia,8478.797995776817,145.89237171754445,2024
1127929,Company_1127929,South America,12816858.092041207,581.9413561980332,2026
1127940,Company_1127940,North America,46227.222363083645,617.3831976315156,2025
1128052,Company_1128052,North America,19447786.73716113,681.500409950392,2024
1128058,Company_1128058,Europe,9608.436189258526,844.6036811770348,2026
1128232,Company_1128232,Africa,5436.998732005941,473.82562318364666,2025
1000015,Company_1000015,North America,48271988.505088046,862.6476990671732,2026
1000092,Company_1000092,North America,33988.22174031794,878.3065453941963,2024
1000196,Company_1000196,North America,18930457.23847955,965.4960210727155,2024
1000327,Company_1000327,South America,41691.60655685781,457.04963543807435,2025
1000335,Company_1000335,North America,11628044.469659265,295.996486638015,2025
1000463,Company_1000463,South America,26198.30232497493,498.29560391164017,2026
1000499,Company_1000499,South America,12242.49094391161,488.67107101731216,2026
1000509,Company_1000509,South America,28115.205283744464,650.4227908500841,2024
1000692,Company_1000692,Europe,39763117.58794087,698.8727679142505,2025
1000748,Company_1000748,Africa,25461325.59001259,589.4758478494032,2024
1000841,Company_1000841,South America,12097013.67050269,963.7436160895751,2024
1000888,Company_1000888,Asia,26812374.45054102,582.132271870461,2025
1001036,Company_1001036,North America,43725636.472981595,580.6849953519846,2024
1001159,Company_1001159,North America,35890.05261964284,968.3122643668796,2026
1001217,Company_1001217,Africa,5453.183026403443,553.1005540571973,2026
1001256,Company_1001256,North America,47948.80319915162,648.9712770268065,2025
1001265,Company_1001265,North America,30645505.36693381,643.791341748617,2026
1001355,Company_1001355,South America,32966.189151033,881.2480470592917,2024
1001431,Company_1001431,Asia,25743.238453712216,840.9726840717972,2026
1001913,Company_1001913,Asia,9391684.251586381,516.4883490667489,2026
1001937,Company_1001937,Europe,31625126.77406303,313.0052036786505,2024
1001983,Company_1001983,South America,6580887.447699302,520.8817689546779,2025
1002007,Company_1002007,Europe,48310160.68940016,953.231067241581,2025
1002172,Company_1002172,Asia,24819577.236699287,685.6717001051983,2025
1002179,Company_1002179,Europe,25463.100845799785,360.15806497866754,2024
1002319,Company_1002319,Africa,39605.48697008246,262.04343956135193,2024
1002470,Company_1002470,Europe,44187.8962498721,787.3476253397822,2024
1002652,Company_1002652,Europe,23978.3941274108,278.440319834192,2026
1002749,Company_1002749,Asia,43036962.0273865,752.0130249249723,2026
1002848,Company_1002848,Africa,7359868.237039485,745.2574720965646,2024
1003035,Company_1003035,Asia,6055.446735533587,628.0474148270976,2024
1003054,Company_1003054,North America,8508.667196955485,764.7971949773074,2026
1003124,Company_1003124,Asia,48178.05442720459,447.17430992879224,2026
1003228,Company_1003228,Africa,6354.327275672905,633.8335417296735,2025
1003259,Company_1003259,Africa,41888810.71128061,212.36936230299244,2026
1003279,Company_1003279,Africa,5644.49298609268,337.5214790129561,2025
1003405,Company_1003405,North America,35913607.533483356,581.9654686052569,2026
1003430,Company_1003430,North America,24155163.873490572,399.37349299161036,2026
1003474,Company_1003474,Africa,31071.79611197216,166.48799411068708,2025
1003524,Company_1003524,Europe,17510.372922676685,775.6083385083397,2024
1003708,Company_1003708,North America,36772.728724952154,836.9991379833887,2024
1003781,Company_1003781,Africa,30392.30726358272,803.9418434936551,2024
1003888,Company_1003888,North America,16219.13833257271,665.3626919819641,2025
1004168,Company_1004168,Asia,27683277.093002316,667.9340340158989,2026
1004185,Company_1004185,North America,15254.156811220453,371.09915848854774,2026
1004188,Company_1004188,North America,24555.82312983136,602.2774758833821,2025
1004269,Company_1004269,Africa,10536395.134178117,211.74248899503,2026
1004298,Company_1004298,Europe,11962870.059191905,979.0274143505104,2026
1004318,Company_1004318,Europe,34474.071318167225,871.7532289733817,2026
1004320,Company_1004320,Africa,40099.5448184141,150.91486226384265,2026
1004435,Company_1004435,South America,5012488.727982972,698.8496317482098,2026
1004520,Company_1004520,Asia,40012155.00213286,821.1595511195611,2024
1004526,Company_1004526,South America,16950.507835078773,856.0552004174407,2024
1004665,Company_1004665,Europe,43581.93588388309,575.9453792577259,2025
1004686,Company_1004686,Africa,28583.51489630865,396.52660419526165,2026
1004716,Company_1004716,Asia,29505599.32880872,935.4128640763809,2026
1004832,Company_1004832,Africa,33680.36647264099,840.4242258055282,2025
1004953,Company_1004953,South America,18094462.02474249,429.9350732791448,2024
1005077,Company_1005077,Africa,29170946.605254978,997.9099641656068,2025
1005143,Company_1005143,South America,15602.485734805328,555.5808309899244,2026
1005257,Company_1005257,Europe,46955.8452150018,581.537186330492,2024
1005933,Company_1005933,Asia,34208222.51605696,328.0457068514961,2024
1005969,Company_1005969,Africa,37461353.4922417,385.1211602211671,2026
1006178,Company_1006178,South America,47881383.50615468,104.52421600708338,2024
1006352,Company_1006352,South America,22493753.296322558,655.8211879713765,2026
1006393,Company_1006393,South America,36711864.70955856,417.03331159858516,2025
1006476,Company_1006476,North America,31463311.275560025,100.27605866259609,2026
1006493,Company_1006493,South America,16158.947324722363,442.82870020433853,2025
1006540,Company_1006540,Europe,13475.57965237655,388.3164059439538,2025
1006755,Company_1006755,Europe,31597587.36065432,640.5726410341599,2025
1006771,Company_1006771,North America,21515.865329062988,893.9862397241552,2025
1007009,Company_1007009,Africa,48948024.0755509,826.2630177414371,2024
1007097,Company_1007097,Africa,35779.1256603777,243.42302759487544,2024
1007201,Company_1007201,Africa,18936629.271687195,903.2201200758823,2025
1007389,Company_1007389,South America,49846212.97031735,975.5461761245571,2026
1007482,Company_1007482,Asia,27064926.16213828,227.23185833310288,2026
1007555,Company_1007555,Africa,49811528.18942558,326.4330695142618,2026
1007810,Company_1007810,Africa,24406532.72767877,815.1123667516509,2026
1008042,Company_1008042,Africa,30847.314745644828,605.7044117012509,2026
1008075,Company_1008075,Asia,48205.94276919315,199.82914488773082,2026
1008208,Company_1008208,South America,21124.893513701216,851.324464609081,2026
1008314,Company_1008314,Asia,38577004.16882082,474.3042696668844,2024
1008496,Company_1008496,Asia,15744.61914142056,161.634109263149,2025
1008523,Company_1008523,Asia,5582118.850326896,133.5247382421534,2024
1008610,Company_1008610,Asia,33571.787881545686,809.6299071068645,2025
1008728,Company_1008728,South America,9925.60751323411,555.3800213892564,2024
1008746,Company_1008746,Asia,34574121.96690612,528.175044683999,2024
1008798,Company_1008798,South America,6564178.75457129,559.0335154747531,2025
1009041,Company_1009041,Europe,28947.853519354107,857.2383673241943,2026
1009230,Company_1009230,North America,8574993.212583775,553.5164077131309,2024
1009284,Company_1009284,North America,15735.823217599193,100.16924198073815,2025
1009371,Company_1009371,South America,40129121.868828155,125.4937838508097,2025
1009507,Company_1009507,Asia,14640191.135360153,518.9308370757235,2024
1009572,Company_1009572,Asia,24464039.895826075,275.14491594890717,2026
1009588,Company_1009588,Asia,5983.799464024726,424.9106989127715,2026
1009799,Company_1009799,Europe,30884.848644026868,681.5635588384914,2026
1009836,Company_1009836,Europe,33619.95439079816,703.1004127086238,2025
1009896,Company_1009896,South America,36543.356451036896,670.9833934703054,2025
1009921,Company_1009921,Africa,28222398.383167606,456.44809869858364,2025
1010314,Company_1010314,Asia,23415.882947435755,263.45388055440947,2024
1010315,Company_1010315,Europe,29179292.922994442,151.60851707026816,2026
1010381,Company_1010381,Asia,22798.334793876933,335.01905347809605,2024
1010438,Company_1010438,South America,32385.482707365805,237.77224417366799,2024
1010537,Company_1010537,Africa,19085318.525554053,336.3071705048165,2024
1010707,Company_1010707,North America,9414.615899814995,237.90481918003468,2026
1010954,Company_1010954,South America,40609.904129864444,960.1756070801766,2026
1011004,Company_1011004,North America,23867.072740914104,313.17514301800577,2026
1011068,Company_1011068,South America,19683.833527588034,746.3209421258565,2025
1011109,Company_1011109,South America,30120405.245649196,508.3634244297299,2024
1011128,Company_1011128,South America,36008282.40020902,143.01845352332754,2024
1011461,Company_1011461,North America,42838.528521876615,747.2421181458527,2024
1011617,Company_1011617,Africa,9978.789293401886,650.9132073688728,2026
1011868,Company_1011868,North America,20078287.178492144,634.9261228750399,2025
1011878,Company_1011878,Asia,14841787.384227226,302.1555891685674,2025
1011981,Company_1011981,Africa,45925.734363474796,872.8469628910713,2026
1012008,Company_1012008,Asia,14366.125032383874,142.03640103161652,2026
1012017,Company_1012017,South America,7721430.396621363,614.852344662008,2026
1012101,Company_1012101,Europe,44611.31922700126,811.9529492818576,2024
1012354,Company_1012354,Asia,39730.67946077697,842.3286538565995,2026
1012392,Company_1012392,Africa,45137.291451719655,335.6958816069969,2025
1012398,Company_1012398,North America,17385.8287283917,974.091533137646,2026
1012647,Company_1012647,North America,9793361.015576184,236.92967889681063,2025
1012783,Company_1012783,North America,30113.954113584947,554.9114541083522,2026
1012807,Company_1012807,Europe,35879.8976556275,790.3335314775463,2025
1012879,Company_1012879,Africa,42557.23083600651,876.6920854347713,2026
1012920,Company_1012920,South America,8695.982796284894,393.6901431786726,2026
1013217,Company_1013217,North America,31288268.78394538,540.7451231731822,2026
1013366,Company_1013366,Europe,9255.53596501224,390.46951512539636,2026
1013413,Company_1013413,South America,45095.62179022898,819.587713295108,2026
1013445,Company_1013445,Asia,20368.077288778426,465.46057380963254,2025
1013599,Company_1013599,Africa,22131923.287952155,881.7127668784813,2025
1013843,Company_1013843,Europe,14154.42668368592,635.3690240563683,2026
1013869,Company_1013869,Africa,43318.44736190068,745.2827429226237,2025
1013935,Company_1013935,Europe,7834.259430177532,476.94132056966623,2024
1014161,Company_1014161,North America,33904.14689607103,826.2725896740316,2025
1014205,Company_1014205,Europe,19253.43859524402,323.82053374427454,2026
1014335,Company_1014335,Asia,47784.918282919956,162.58861525818875,2024
1014409,Company_1014409,Europe,41980.451074441844,837.3644311914646,2026
1014568,Company_1014568,South America,39869254.480684526,829.4165965686168,2025
1014835,Company_1014835,Africa,31586361.86859517,722.0728334066929,2025
1014858,Company_1014858,North America,9714.568888895283,312.7395709450833,2025
1015023,Company_1015023,North America,39927.791621709635,365.5556280703298,2024
1015044,Company_1015044,South America,34512866.49692214,898.927979127335,2024
1015104,Company_1015104,Europe,19314.12067209676,764.2343204336272,2025
1015221,Company_1015221,North America,37858370.80114666,367.09976926143815,2024
1015378,Company_1015378,Asia,27670520.064981334,632.9960053416147,2026
1015414,Company_1015414,Asia,9280.081703087926,387.0275189575536,2026
1015511,Company_1015511,Asia,35489853.41743008,173.03055477299117,2024
1015575,Company_1015575,Europe,48744.16166150242,950.2345790732093,2024
1015585,Company_1015585,Asia,35502849.82860247,235.7596526214082,2024
1015666,Company_1015666,Europe,22882.290770610616,231.38902991221204,2026
1015814,Company_1015814,South America,6432.673518675285,466.2858275918862,2025
1016015,Company_1016015,Africa,17903153.691783022,561.323283891177,2026
1016151,Company_1016151,Asia,23011.623876272635,811.9083130837254,2025
1016164,Company_1016164,Africa,35783.247280719384,350.41335126062177,2024
1016350,Company_1016350,Europe,26166.194020539588,237.3105182437076,2025
1016513,Company_1016513,Europe,27974806.090294406,830.6346847658774,2025
1016872,Company_1016872,Africa,46644.276426972254,730.4813822051866,2024
1016892,Company_1016892,Asia,25232.04381169381,128.15024590523223,2025
1016916,Company_1016916,Africa,34862.82869320967,951.7578963185897,2025
1017013,Company_1017013,Europe,24067789.27599022,496.77868174100223,2024
1017042,Company_1017042,North America,11174.965206411001,230.00221263063594,2024
1017053,Company_1017053,Asia,18468.683427280186,380.99387339338995,2024
1017335,Company_1017335,Europe,37870799.45797056,856.740009394898,2025
1017357,Company_1017357,Europe,10461561.595967524,117.79476791904281,2024
1017522,Company_1017522,North America,24364.302466238478,671.1044042345222,2026
1017701,Company_1017701,South America,28015.41473639114,414.13595774656835,2026
1017793,Company_1017793,Europe,17360.224695378936,680.5576673777839,2025
1018091,Company_1018091,South America,33587.28570187281,267.28614262506346,2024
1018215,Company_1018215,South America,13388.176219496874,987.8134189692985,2025
1018235,Company_1018235,Asia,31767.555189332223,205.41604895461342,2025
1018328,Company_1018328,Africa,18768666.63331204,166.99546397863497,2024
1018575,Company_1018575,Europe,48277537.94766562,760.8781680615706,2025
1018760,Company_1018760,South America,23416811.207589854,510.03702782580933,2025
1018778,Company_1018778,Europe,30390.18203228115,881.4485969705186,2024
1018783,Company_1018783,South America,44692.57191775931,432.53245344489454,2024
1019191,Company_1019191,North America,37923271.30446665,275.5788159100483,2024
1019204,Company_1019204,Asia,41088389.60538355,278.758292652421,2025
1019441,Company_1019441,Africa,10340289.586142268,675.4379058656389,2025
1019564,Company_1019564,North America,37432455.88073686,353.1541627195699,2026
1019739,Company_1019739,Africa,39700113.126621485,163.70337375842658,2024
1019747,Company_1019747,Asia,39851.96669576254,116.79153942712676,2026
1019754,Company_1019754,Africa,26388.27628683855,819.3256468819993,2025
1019757,Company_1019757,Asia,14285381.621360075,257.8875987275901,2025
1019793,Company_1019793,Africa,10051.754829889469,584.28932437721,2026
1019908,Company_1019908,North America,34841.77879282636,700.2061973345138,2026
1020281,Company_1020281,Africa,9619.430906824502,354.5273149880057,2026
1020333,Company_1020333,North America,12522557.568961214,714.3153761262088,2024
1020675,Company_1020675,Africa,41182784.95265644,456.486624740081,2026
1020845,Company_1020845,Asia,49877651.55545478,616.218616730318,2026
1021012,Company_1021012,South America,28222.372204600793,896.8108864924942,2024
1021090,Company_1021090,Africa,23384.483963332492,369.73553157309107,2024
1021181,Company_1021181,Asia,15866.614954858564,470.24465837729457,2024
1021279,Company_1021279,Europe,24644.802341859537,638.7841838303624,2026
1021298,Company_1021298,Africa,31450.096466121126,943.3878520708378,2024
1021386,Company_1021386,Africa,8326.324759038722,390.82065754093355,2025
1021413,Company_1021413,North America,43127.723308102475,804.8224666222574,2025
1021441,Company_1021441,Europe,13165.684858725928,276.51019506670093,2024
1021764,Company_1021764,Africa,46087.894560861365,128.0672934327999,2024
1021828,Company_1021828,Europe,46342565.069976434,726.839701913639,2026
1021849,Company_1021849,Asia,16439460.021258622,283.108226178716,2024
1021860,Company_1021860,Asia,13931.703275795255,682.1805424509403,2024
1021884,Company_1021884,South America,39979.84698919511,980.8743593352469,2026
1021925,Company_1021925,North America,26140290.151376054,716.1455000114338,2026
1022113,Company_1022113,Europe,16997.86049327705,687.4579455709116,2025
1022344,Company_1022344,Africa,31640.362591905276,461.9461124935137,2024
1022367,Company_1022367,Europe,32050568.975424543,220.01106758431,2026
1022531,Company_1022531,Africa,13836300.505785163,906.1865143037636,2026
1022568,Company_1022568,Africa,37376.17833452776,752.644579055591,2025
1022587,Company_1022587,Asia,34767.443062553386,935.7051436267527,2025
1022616,Company_1022616,North America,22183.92274840578,389.54876526862495,2024
1022643,Company_1022643,Africa,49349.30640698605,941.6710561281317,2024
1023019,Company_1023019,South America,24084.588734438432,637.8465377460368,2026
1023218,Company_1023218,Africa,24412874.987462647,897.0689853680399,2024
1023232,Company_1023232,South America,12309.105714488214,541.372254005277,2025
1023269,Company_1023269,Africa,35697.52700202673,614.1498356463716,2025
1023402,Company_1023402,Africa,27959.796401084634,837.7022667614693,2026
1023441,Company_1023441,Africa,23104935.71922676,311.228222460826,2025
1023492,Company_1023492,Africa,8172901.524281459,879.3088137909178,2024
1023612,Company_1023612,South America,15403.226916031952,745.9087254763326,2025
1023787,Company_1023787,South America,27837687.546098072,860.4234427295411,2024
1024064,Company_1024064,Asia,32053887.947391175,377.3665231368806,2026
1024106,Company_1024106,Africa,13073490.925824443,809.3274284809702,2024
1024180,Company_1024180,Europe,42966866.41962537,127.50160432927782,2026
1024249,Company_1024249,South America,46281722.302967206,495.6914117667891,2024
1024394,Company_1024394,Asia,34927.219941436255,397.84264579674704,2025
1024470,Company_1024470,Africa,10167.020606225353,704.4512470142126,2025
1024536,Company_1024536,Africa,6791.370112659088,839.2781702546898,2025
